ANO_ELEICAO,NR_TURNO,SG_UF,NM_MUNICIPIO,SG_PARTIDO,VR_DESPESA_CONTRATADA,VR_PAGTO_DESPESA
2020,1,GO,CALDAZINHA,DEM,46291.1,46291.1
2020,1,GO,CALDAZINHA,PDT,19259.0,19259.0
2020,1,GO,CALDAZINHA,PRTB,15098.7,15098.7
2020,1,GO,CALDAZINHA,PSC,80237.65,80237.65
2020,1,GO,CAMPESTRE DE GOIÁS,DEM,0.0,0.0
2020,1,GO,CAMPESTRE DE GOIÁS,MDB,2700.0,2700.0
2020,1,GO,CAMPESTRE DE GOIÁS,PDT,48179.48,48179.48
2020,1,GO,CAMPESTRE DE GOIÁS,PSL,70000.0,70000.0
2020,1,GO,CAMPINAÇU,CIDADANIA,15097.45,15097.45
2020,1,GO,CAMPINAÇU,DEM,6536.4,6536.400000000001
2020,1,GO,CAMPINAÇU,PL,71252.55,71252.55
2020,1,GO,CAMPINAÇU,PSB,45855.0,45855.0
2020,1,GO,CAMPINAÇU,PT,10000.0,10000.0
2020,1,GO,CAMPINORTE,AVANTE,10838.4,10838.4
2020,1,GO,CAMPINORTE,DEM,43682.83,43682.83
2020,1,GO,CAMPINORTE,PDT,10599.87,10599.87
2020,1,GO,CAMPINORTE,PL,3860.0,3860.0
2020,1,GO,CAMPINORTE,PODE,94636.23,94636.23
2020,1,GO,CAMPINORTE,PP,40214.35,40214.35
2020,1,GO,CAMPINORTE,PRTB,6898.12,6898.12
2020,1,GO,CAMPINORTE,PSDB,0.0,0.0
2020,1,GO,CAMPINORTE,PSL,251000.0,251000.0
2020,1,GO,CAMPINORTE,REPUBLICANOS,60274.15,60274.15
2020,1,GO,CAMPINORTE,SOLIDARIEDADE,4870.0,4870.0
2020,1,GO,CAMPO ALEGRE DE GOIÁS,DEM,3611.0,3611.0
2020,1,GO,CAMPO ALEGRE DE GOIÁS,MDB,2976.0,2976.0
2020,1,GO,CAMPO ALEGRE DE GOIÁS,PODE,31240.0,29340.0
2020,1,GO,CAMPO ALEGRE DE GOIÁS,PP,126885.67,126885.67
2020,1,GO,CAMPO LIMPO DE GOIÁS,CIDADANIA,0.0,0.0
2020,1,GO,CAMPO LIMPO DE GOIÁS,DEM,99557.09,99557.09
2020,1,GO,CAMPO LIMPO DE GOIÁS,PODE,9949.5,9949.5
2020,1,GO,CAMPO LIMPO DE GOIÁS,PSC,5022.0,5022.0
2020,1,GO,CAMPO LIMPO DE GOIÁS,PSL,111439.5,110772.83
2020,1,GO,CAMPO LIMPO DE GOIÁS,REPUBLICANOS,3906.0,3906.0
2020,1,GO,CAMPO LIMPO DE GOIÁS,SOLIDARIEDADE,8410.0,8410.0
2020,1,GO,CAMPOS BELOS,CIDADANIA,14792.63,14792.630000000001
2020,1,GO,CAMPOS BELOS,DC,0.0,0.0
2020,1,GO,CAMPOS BELOS,DEM,82032.55,82032.55
2020,1,GO,CAMPOS BELOS,PDT,141786.72,141786.72
2020,1,GO,CAMPOS BELOS,PL,23026.85,23026.85
2020,1,GO,CAMPOS BELOS,PODE,4699.5,4699.5
2020,1,GO,CAMPOS BELOS,PP,14797.0,14797.0
2020,1,GO,CAMPOS BELOS,PSD,132357.15,132357.15
2020,1,GO,CAMPOS BELOS,PSL,69945.3,69945.3
2020,1,GO,CAMPOS BELOS,PT,830.0,830.0
2020,1,GO,CAMPOS BELOS,PTB,5527.35,5527.35
2020,1,GO,CAMPOS BELOS,REPUBLICANOS,2528.46,2528.46
2020,1,GO,CAMPOS VERDES,CIDADANIA,7246.3,7246.3
2020,1,GO,CAMPOS VERDES,DEM,4011.1,4011.1
2020,1,GO,CAMPOS VERDES,MDB,69991.2,69991.2
2020,1,GO,CAMPOS VERDES,PROS,6678.83,6678.83
2020,1,GO,CAMPOS VERDES,PRTB,600.0,600.0
2020,1,GO,CAMPOS VERDES,SOLIDARIEDADE,13861.15,13861.15
2020,1,GO,CARMO DO RIO VERDE,CIDADANIA,20889.55,20889.55
2020,1,GO,CARMO DO RIO VERDE,DEM,12279.05,12279.05
2020,1,GO,CARMO DO RIO VERDE,PL,105537.55,105537.55
2020,1,GO,CARMO DO RIO VERDE,PODE,115027.48,115027.48
2020,1,GO,CARMO DO RIO VERDE,PP,15454.35,15454.35
2020,1,GO,CASTELÂNDIA,MDB,87273.75,87273.75
2020,1,GO,CASTELÂNDIA,PSD,86404.67,86404.67
2020,1,GO,CASTELÂNDIA,SOLIDARIEDADE,7372.0,7372.0
2020,1,GO,CATALÃO,DEM,53443.8,53443.8
2020,1,GO,CATALÃO,MDB,369573.23,369573.23
2020,1,GO,CATALÃO,PDT,1100.0,1100.0
2020,1,GO,CATALÃO,PL,5707.7,5707.7
2020,1,GO,CATALÃO,PODE,1174347.94,1174347.94
2020,1,GO,CATALÃO,PROS,26150.73,26150.73
2020,1,GO,CATALÃO,PSB,1602.5,1602.5
2020,1,GO,CATALÃO,PSC,38986.24,38986.24
2020,1,GO,CATALÃO,PSDB,425441.53,425441.52999999997
2020,1,GO,CATALÃO,PSL,178418.95,177283.95
2020,1,GO,CATALÃO,PSOL,23920.0,23920.0
2020,1,GO,CATALÃO,PT,101243.74,101243.73999999999
2020,1,GO,CATALÃO,REPUBLICANOS,10310.7,10310.7
2020,1,GO,CATURAÍ,CIDADANIA,4537.5,4537.5
2020,1,GO,CATURAÍ,DEM,1860.8,1860.8
2020,1,GO,CATURAÍ,PDT,1232.0,1232.0
2020,1,GO,CATURAÍ,PP,2200.0,2200.0
2020,1,GO,CATURAÍ,PSD,31859.32,31859.32
2020,1,GO,CATURAÍ,PSL,96850.8,96850.8
2020,1,GO,CATURAÍ,PV,10045.49,10045.49
2020,1,GO,CATURAÍ,REPUBLICANOS,0.0,0.0
2020,1,GO,CATURAÍ,SOLIDARIEDADE,87639.0,87639.0
2020,1,GO,CAVALCANTE,AVANTE,10000.0,10000.0
2020,1,GO,CAVALCANTE,CIDADANIA,21884.8,21884.8
2020,1,GO,CAVALCANTE,DEM,42602.35,42602.35
2020,1,GO,CAVALCANTE,MDB,52238.5,52238.5
2020,1,GO,CAVALCANTE,PDT,53043.6,53043.6
2020,1,GO,CAVALCANTE,PL,18879.95,18879.95
2020,1,GO,CAVALCANTE,PP,732.25,732.25
2020,1,GO,CAVALCANTE,PSB,110031.11,110031.11
2020,1,GO,CAVALCANTE,PSD,1605.0,1605.0
2020,1,GO,CAVALCANTE,PSL,11094.45,11081.6
2020,1,GO,CAVALCANTE,PT,41331.65,41331.65
2020,1,GO,CAVALCANTE,PTB,23939.870000000003,23939.87
2020,1,GO,CAÇU,CIDADANIA,43296.8,29096.8
2020,1,GO,CAÇU,DC,5104.28,5104.28
2020,1,GO,CAÇU,DEM,0.0,0.0
2020,1,GO,CAÇU,MDB,171379.56,171379.5
2020,1,GO,CAÇU,PATRIOTA,83781.94,83781.94
2020,1,GO,CAÇU,PP,5021.95,5021.95
2020,1,GO,CAÇU,PRTB,0.0,0.0
2020,1,GO,CAÇU,PSC,6226.2,6226.2
2020,1,GO,CAÇU,PSD,300.0,300.0
2020,1,GO,CAÇU,PSDB,3290.0,3290.0
2020,1,GO,CERES,CIDADANIA,238653.05,238653.05
2020,1,GO,CERES,DEM,8014.7,8014.7
2020,1,GO,CERES,MDB,0.0,0.0
2020,1,GO,CERES,PC do B,0.0,0.0
2020,1,GO,CERES,PL,8144.84,8144.84
2020,1,GO,CERES,PP,177134.7,177134.7
2020,1,GO,CERES,PSB,17352.17,17352.170000000002
2020,1,GO,CERES,PSL,21387.85,21387.85
2020,1,GO,CERES,PT,23166.95,23166.95
2020,1,GO,CERES,PTB,5583.17,5583.17
2020,1,GO,CERES,PV,6251.36,6251.360000000001
2020,1,GO,CEZARINA,AVANTE,7629.99,7629.99
2020,1,GO,CEZARINA,CIDADANIA,3107.96,3107.96
2020,1,GO,CEZARINA,DEM,38640.0,38640.0
2020,1,GO,CEZARINA,PL,48298.2,48298.2
2020,1,GO,CEZARINA,PODE,39206.75,39206.75
2020,1,GO,CEZARINA,PRTB,9250.0,9250.0
2020,1,GO,CEZARINA,PSC,10250.0,10250.0
2020,1,GO,CEZARINA,PSL,12660.0,12660.0
2020,1,GO,CHAPADÃO DO CÉU,DEM,278082.43,278082.43
2020,1,GO,CHAPADÃO DO CÉU,MDB,66087.89,66087.89
2020,1,GO,CHAPADÃO DO CÉU,PP,10371.0,10371.0
2020,1,GO,CHAPADÃO DO CÉU,PRTB,4500.0,4500.0
2020,1,GO,CHAPADÃO DO CÉU,PSB,206334.46,206334.46
2020,1,GO,CHAPADÃO DO CÉU,PT,21370.27,21370.27
2020,1,GO,CHAPADÃO DO CÉU,SOLIDARIEDADE,3102.0,3102.0
2020,1,GO,CIDADE OCIDENTAL,DC,1500.0,1500.0
2020,1,GO,CIDADE OCIDENTAL,DEM,35649.77,35649.77
2020,1,GO,CIDADE OCIDENTAL,MDB,239736.18,239736.18
2020,1,GO,CIDADE OCIDENTAL,PC do B,25880.01,25880.01
2020,1,GO,CIDADE OCIDENTAL,PL,16671.62,16671.62
2020,1,GO,CIDADE OCIDENTAL,PODE,46167.3,46167.3
2020,1,GO,CIDADE OCIDENTAL,PP,485410.53,485410.53
2020,1,GO,CIDADE OCIDENTAL,PRTB,9880.83,9880.83
2020,1,GO,CIDADE OCIDENTAL,PSB,22643.75,22643.75
2020,1,GO,CIDADE OCIDENTAL,PSC,65579.71,65579.71
2020,1,GO,CIDADE OCIDENTAL,PSD,156055.95,156055.95
2020,1,GO,CIDADE OCIDENTAL,PSDB,43138.1,43138.1
2020,1,GO,CIDADE OCIDENTAL,PSOL,20139.34,20139.34
2020,1,GO,CIDADE OCIDENTAL,PT,155577.62,155577.62
2020,1,GO,CIDADE OCIDENTAL,PTB,0.0,0.0
2020,1,GO,CIDADE OCIDENTAL,PV,1220.0,1220.0
2020,1,GO,CIDADE OCIDENTAL,REPUBLICANOS,47460.0,47460.0
2020,1,GO,CIDADE OCIDENTAL,SOLIDARIEDADE,21698.91,21653.91
2020,1,GO,COCALZINHO DE GOIÁS,CIDADANIA,25544.53,25544.53
2020,1,GO,COCALZINHO DE GOIÁS,DEM,115924.84,115924.84
2020,1,GO,COCALZINHO DE GOIÁS,PL,39518.55,39518.55
2020,1,GO,COCALZINHO DE GOIÁS,PODE,36603.0,36603.0
2020,1,GO,COCALZINHO DE GOIÁS,PROS,105420.9,105420.9
2020,1,GO,COCALZINHO DE GOIÁS,PSD,41938.23,41938.23
2020,1,GO,COCALZINHO DE GOIÁS,PSL,30511.9,30511.9
2020,1,GO,COCALZINHO DE GOIÁS,PTB,47134.92,47134.92
2020,1,GO,COCALZINHO DE GOIÁS,PTC,43350.8,43350.8
2020,1,GO,COLINAS DO SUL,PL,15125.22,15125.22
2020,1,GO,COLINAS DO SUL,PP,105104.12,105104.12
2020,1,GO,COLINAS DO SUL,PROS,5000.0,5000.0
2020,1,GO,COLINAS DO SUL,PSB,58685.13,58685.13
2020,1,GO,COLINAS DO SUL,PSD,12582.59,12582.59
2020,1,GO,COLINAS DO SUL,PSL,9492.31,9492.31
2020,1,GO,COLINAS DO SUL,PT,8795.65,8795.65
2020,1,GO,COLINAS DO SUL,PTB,20891.25,20891.25
2020,1,GO,CORUMBAÍBA,DEM,10937.8,10937.8
2020,1,GO,CORUMBAÍBA,PODE,72603.88,72603.88
2020,1,GO,CORUMBAÍBA,PP,159363.95,159363.95
2020,1,GO,CORUMBÁ DE GOIÁS,AVANTE,9942.5,9942.5
2020,1,GO,CORUMBÁ DE GOIÁS,CIDADANIA,1881.0,1881.0
2020,1,GO,CORUMBÁ DE GOIÁS,DEM,54648.35,54648.35
2020,1,GO,CORUMBÁ DE GOIÁS,PL,102031.38,102031.38
2020,1,GO,CORUMBÁ DE GOIÁS,PMN,127544.3,98094.3
2020,1,GO,CORUMBÁ DE GOIÁS,PODE,10968.4,10968.4
2020,1,GO,CORUMBÁ DE GOIÁS,PSD,8189.91,8189.91
2020,1,GO,CORUMBÁ DE GOIÁS,PT,26214.46,26214.46
2020,1,GO,CORUMBÁ DE GOIÁS,PTB,9488.1,9488.1
2020,1,GO,CORUMBÁ DE GOIÁS,PTC,14.0,14.0
2020,1,GO,CRISTALINA,AVANTE,3045.0,3045.0
2020,1,GO,CRISTALINA,CIDADANIA,14687.95,14687.95
2020,1,GO,CRISTALINA,DC,2020.45,2020.45
2020,1,GO,CRISTALINA,DEM,734960.85,734960.85
2020,1,GO,CRISTALINA,MDB,24700.0,24700.0
2020,1,GO,CRISTALINA,PATRIOTA,22949.57,22949.57
2020,1,GO,CRISTALINA,PDT,0.0,0.0
2020,1,GO,CRISTALINA,PMB,0.0,0.0
2020,1,GO,CRISTALINA,PMN,0.0,0.0
2020,1,GO,CRISTALINA,PODE,175170.24,175170.24
2020,1,GO,CRISTALINA,PROS,57477.35,57477.35
2020,1,GO,CRISTALINA,PRTB,0.0,0.0
2020,1,GO,CRISTALINA,PSB,25285.0,25285.0
2020,1,GO,CRISTALINA,PSC,63629.23,63629.229999999996
2020,1,GO,CRISTALINA,PSD,86234.0,86234.0
2020,1,GO,CRISTALINA,PSDB,0.0,0.0
2020,1,GO,CRISTALINA,PSL,31254.88,31254.88
2020,1,GO,CRISTALINA,PTB,2000.0,2000.0
2020,1,GO,CRISTALINA,PTC,0.0,0.0
2020,1,GO,CRISTALINA,PV,15773.5,15773.5
2020,1,GO,CRISTALINA,REPUBLICANOS,46670.5,46670.5
2020,1,GO,CRISTALINA,SOLIDARIEDADE,3655.0,3655.0
2020,1,GO,CRISTIANÓPOLIS,CIDADANIA,7148.97,7148.97
2020,1,GO,CRISTIANÓPOLIS,DEM,87467.9,87467.9
2020,1,GO,CRISTIANÓPOLIS,MDB,1814.0,1814.0
2020,1,GO,CRISTIANÓPOLIS,PODE,4594.7,4594.7
2020,1,GO,CRISTIANÓPOLIS,PRTB,3000.0,3000.0
2020,1,GO,CRISTIANÓPOLIS,PSD,40790.75,40790.75
2020,1,GO,CRISTIANÓPOLIS,REPUBLICANOS,88683.06,88683.06
2020,1,GO,CRIXÁS,CIDADANIA,120699.98999999999,119716.22
2020,1,GO,CRIXÁS,DEM,14853.3,14853.3
2020,1,GO,CRIXÁS,MDB,248702.8,248702.8
2020,1,GO,CRIXÁS,PC do B,5206.0,5206.0
2020,1,GO,CRIXÁS,PL,168491.1,168491.1
2020,1,GO,CRIXÁS,PSB,3975.6,3975.6
2020,1,GO,CRIXÁS,PSD,8695.2,8695.2
2020,1,GO,CRIXÁS,PSL,27870.85,27870.85
2020,1,GO,CRIXÁS,PSOL,0.0,0.0
2020,1,GO,CRIXÁS,PT,12579.35,12579.35
2020,1,GO,CRIXÁS,PTB,3568.3,3568.3
2020,1,GO,CROMÍNIA,MDB,36323.16,36323.16
2020,1,GO,CROMÍNIA,PSDB,100016.89,70016.89
2020,1,GO,CUMARI,PDT,30433.4,30433.4
2020,1,GO,CUMARI,PODE,7286.6,7286.6
2020,1,GO,CUMARI,PP,19113.1,19113.1
2020,1,GO,CÓRREGO DO OURO,DEM,1892.85,1892.85
2020,1,GO,CÓRREGO DO OURO,PDT,39977.1,39977.1
2020,1,GO,CÓRREGO DO OURO,PP,87271.68,87271.68000000001
2020,1,GO,DAMIANÓPOLIS,DEM,30725.4,30725.4
2020,1,GO,DAMIANÓPOLIS,PDT,70491.74,70491.74
2020,1,GO,DAMIANÓPOLIS,PSL,17926.0,17926.0
2020,1,GO,DAMOLÂNDIA,MDB,83943.38,83943.38
2020,1,GO,DAMOLÂNDIA,PP,7742.7,7742.7
2020,1,GO,DAMOLÂNDIA,PSB,1300.0,1300.0
2020,1,GO,DAMOLÂNDIA,PSDB,63621.6,63621.6
2020,1,GO,DAVINÓPOLIS,PL,8341.32,8341.32
2020,1,GO,DAVINÓPOLIS,PODE,32518.3,32518.3
2020,1,GO,DAVINÓPOLIS,PT,3533.24,3533.24
2020,1,GO,DIORAMA,DEM,37208.85,37208.85
2020,1,GO,DIORAMA,PDT,55078.2,55078.2
2020,1,GO,DIORAMA,PP,6150.0,6150.0
2020,1,GO,DIORAMA,PSD,3694.0,3694.0
2020,1,GO,DIVINÓPOLIS DE GOIÁS,CIDADANIA,60752.8,60752.8
2020,1,GO,DIVINÓPOLIS DE GOIÁS,DC,1300.0,1300.0
2020,1,GO,DIVINÓPOLIS DE GOIÁS,DEM,5170.35,5170.35
2020,1,GO,DIVINÓPOLIS DE GOIÁS,MDB,781.35,781.35
2020,1,GO,DIVINÓPOLIS DE GOIÁS,PMB,1647.5,1647.5
2020,1,GO,DIVINÓPOLIS DE GOIÁS,PODE,141749.45,141749.45
2020,1,GO,DIVINÓPOLIS DE GOIÁS,PSB,550.0,550.0
2020,1,GO,DIVINÓPOLIS DE GOIÁS,PSL,4000.0,4000.0
2020,1,GO,DIVINÓPOLIS DE GOIÁS,PT,4570.0,4570.0
2020,1,GO,DIVINÓPOLIS DE GOIÁS,REPUBLICANOS,98576.55,98576.55
2020,1,GO,DOVERLÂNDIA,MDB,81000.0,81000.0
2020,1,GO,DOVERLÂNDIA,PDT,2650.0,2650.0
2020,1,GO,DOVERLÂNDIA,PL,10000.0,10000.0
2020,1,GO,DOVERLÂNDIA,PP,618.84,618.8399999999999
2020,1,GO,DOVERLÂNDIA,PSDB,2447.13,2447.13
2020,1,GO,DOVERLÂNDIA,PT,11311.48,11311.48
2020,1,GO,DOVERLÂNDIA,REPUBLICANOS,92311.81,92311.81
2020,1,GO,EDEALINA,DEM,102906.31,102906.31
2020,1,GO,EDEALINA,MDB,6252.2,6252.2
2020,1,GO,EDEALINA,PDT,2652.0,2652.0
2020,1,GO,EDEALINA,PL,26247.3,26247.3
2020,1,GO,EDEALINA,PODE,412.0,412.0
2020,1,GO,EDEALINA,PSL,147943.7,147943.7
2020,1,GO,EDÉIA,CIDADANIA,35649.0,35649.0
2020,1,GO,EDÉIA,DEM,219300.24,219300.24
2020,1,GO,EDÉIA,MDB,150107.5,150107.5
2020,1,GO,EDÉIA,PDT,136612.35,136612.35
2020,1,GO,EDÉIA,PP,1080.0,1080.0
2020,1,GO,EDÉIA,PSDB,4410.0,4410.0
2020,1,GO,ESTRELA DO NORTE,DEM,21906.9,21906.9
2020,1,GO,ESTRELA DO NORTE,MDB,55069.0,55069.0
2020,1,GO,ESTRELA DO NORTE,PDT,0.0,0.0
2020,1,GO,ESTRELA DO NORTE,PSDB,3538.05,3538.05
2020,1,GO,FAINA,CIDADANIA,11162.0,11162.0
2020,1,GO,FAINA,DEM,1432.0,1432.0
2020,1,GO,FAINA,MDB,14197.85,14197.85
2020,1,GO,FAINA,PDT,85371.0,85371.0
2020,1,GO,FAINA,PROS,994.0,994.0
2020,1,GO,FAINA,PSB,600.0,600.0
2020,1,GO,FAINA,PSC,91577.67,91577.67
2020,1,GO,FAINA,PSL,9277.75,9277.75
2020,1,GO,FAZENDA NOVA,CIDADANIA,55505.049999999996,55505.05
2020,1,GO,FAZENDA NOVA,DEM,22487.010000000002,22487.010000000002
2020,1,GO,FAZENDA NOVA,PODE,17747.75,17747.75
2020,1,GO,FAZENDA NOVA,PP,7854.099999999999,7854.099999999999
2020,1,GO,FAZENDA NOVA,PSD,22745.0,22745.0
2020,1,GO,FAZENDA NOVA,PSL,12856.0,12856.0
2020,1,GO,FAZENDA NOVA,PT,6590.0,6590.0
2020,1,GO,FAZENDA NOVA,PTB,2115.0,2115.0
2020,1,GO,FIRMINÓPOLIS,CIDADANIA,6064.1,6064.1
2020,1,GO,FIRMINÓPOLIS,DEM,37240.0,37240.0
2020,1,GO,FIRMINÓPOLIS,MDB,49430.07,49430.07
2020,1,GO,FIRMINÓPOLIS,PP,96012.72,96012.72
2020,1,GO,FIRMINÓPOLIS,PSB,23534.05,23534.05
2020,1,GO,FIRMINÓPOLIS,PSC,7293.48,7293.48
2020,1,GO,FLORES DE GOIÁS,DEM,57043.04,57043.04
2020,1,GO,FLORES DE GOIÁS,PL,62084.0,62084.0
2020,1,GO,FLORES DE GOIÁS,PODE,68328.05,68328.05
2020,1,GO,FLORES DE GOIÁS,PRTB,5521.95,5521.95
2020,1,GO,FLORES DE GOIÁS,PSB,0.0,0.0
2020,1,GO,FLORES DE GOIÁS,PSC,2000.0,2000.0
2020,1,GO,FLORES DE GOIÁS,PSL,15937.05,15937.05
2020,1,GO,FLORES DE GOIÁS,PT,0.0,0.0
2020,1,GO,FORMOSA,AVANTE,124740.78,105700.78
2020,1,GO,FORMOSA,CIDADANIA,5450.4,5450.4
2020,1,GO,FORMOSA,DC,2917.7,2917.7
2020,1,GO,FORMOSA,MDB,13598.8,13598.8
2020,1,GO,FORMOSA,PATRIOTA,2130.0,2130.0
2020,1,GO,FORMOSA,PDT,60000.0,60000.0
2020,1,GO,FORMOSA,PODE,705362.24,705362.24
2020,1,GO,FORMOSA,PP,539574.86,539574.86
2020,1,GO,FORMOSA,PROS,54386.35,54386.35
2020,1,GO,FORMOSA,PRTB,22615.0,22615.0
2020,1,GO,FORMOSA,PSB,0.0,0.0
2020,1,GO,FORMOSA,PSC,16672.35,16672.35
2020,1,GO,FORMOSA,PSD,13263.93,13263.93
2020,1,GO,FORMOSA,PSL,1577.0,1577.0
2020,1,GO,FORMOSA,PT,131779.02,131768.02
2020,1,GO,FORMOSA,PTB,53027.29,53027.29
2020,1,GO,FORMOSA,PTC,3936.9,3936.9
2020,1,GO,FORMOSA,PV,0.0,0.0
2020,1,GO,FORMOSA,REDE,0.0,0.0
2020,1,GO,FORMOSA,REPUBLICANOS,55543.8,55543.8
2020,1,GO,FORMOSA,SOLIDARIEDADE,262877.26,262877.26
2020,1,GO,FORMOSO,DEM,116663.16,116663.16
2020,1,GO,FORMOSO,MDB,4070.35,4070.35
2020,1,GO,FORMOSO,PDT,18414.15,18414.15
2020,1,GO,FORMOSO,PSDB,106107.65,106107.65
2020,1,GO,GAMELEIRA DE GOIÁS,DEM,99002.42,99002.42
2020,1,GO,GAMELEIRA DE GOIÁS,PDT,9400.0,9400.0
2020,1,GO,GAMELEIRA DE GOIÁS,PL,74755.9,74755.9
2020,1,GO,GAMELEIRA DE GOIÁS,PROS,6666.67,6666.67
2020,1,GO,GAMELEIRA DE GOIÁS,PSL,35727.85,35727.85
2020,1,GO,GAMELEIRA DE GOIÁS,PT,9830.84,9830.84
2020,1,GO,GAMELEIRA DE GOIÁS,PTC,0.0,0.0
2020,1,GO,GAMELEIRA DE GOIÁS,REPUBLICANOS,26082.25,26082.25
2020,1,GO,GOIANDIRA,DEM,39753.45,39753.45
2020,1,GO,GOIANDIRA,MDB,24500.7,24500.7
2020,1,GO,GOIANDIRA,PDT,4544.7,4544.7
2020,1,GO,GOIANDIRA,PSDB,3410.0,3410.0
2020,1,GO,GOIANIRA,CIDADANIA,1575.0,1575.0
2020,1,GO,GOIANIRA,DEM,2475.0,2475.0
2020,1,GO,GOIANIRA,PC do B,31749.85,31749.85
2020,1,GO,GOIANIRA,PDT,34973.06,34973.06
2020,1,GO,GOIANIRA,PODE,29101.75,29101.75
2020,1,GO,GOIANIRA,PP,17404.05,17404.05
2020,1,GO,GOIANIRA,PROS,28324.55,28324.55
2020,1,GO,GOIANIRA,PSB,71758.8,71758.8
2020,1,GO,GOIANIRA,PSDB,213286.27,213286.27
2020,1,GO,GOIANIRA,PSL,134784.35,134784.35
2020,1,GO,GOIANIRA,PT,22362.51,22362.51
2020,1,GO,GOIANIRA,REPUBLICANOS,28330.2,28328.7
2020,1,GO,GOIANIRA,SOLIDARIEDADE,28277.75,28277.75
2020,1,GO,GOIANÁPOLIS,CIDADANIA,126929.84,126929.84
2020,1,GO,GOIANÁPOLIS,DEM,32096.0,32096.0
2020,1,GO,GOIANÁPOLIS,MDB,5976.0,5976.0
2020,1,GO,GOIANÁPOLIS,PDT,20000.0,20000.0
2020,1,GO,GOIANÁPOLIS,PL,16109.5,16109.5
2020,1,GO,GOIANÁPOLIS,PODE,0.0,0.0
2020,1,GO,GOIANÁPOLIS,PP,96902.42,96902.42
2020,1,GO,GOIANÁPOLIS,PSC,23138.39,23138.39
2020,1,GO,GOIANÁPOLIS,PSD,30000.0,30000.0
2020,1,GO,GOIANÁPOLIS,PSDB,25865.04,25865.04
2020,1,GO,GOIANÉSIA,DEM,691896.44,691896.44
2020,1,GO,GOIANÉSIA,MDB,714806.85,714806.85
2020,1,GO,GOIANÉSIA,PATRIOTA,56000.0,56000.0
2020,1,GO,GOIANÉSIA,PC do B,20356.0,20356.0
2020,1,GO,GOIANÉSIA,PODE,77625.15,77625.15
2020,1,GO,GOIANÉSIA,PP,91901.06,91901.06
2020,1,GO,GOIANÉSIA,PSD,26216.2,26216.2
2020,1,GO,GOIANÉSIA,PSDB,42152.0,42152.0
2020,1,GO,GOIANÉSIA,PSL,131320.45,131320.45
2020,1,GO,GOIANÉSIA,PT,53937.24,53937.24
2020,1,GO,GOIANÉSIA,PTB,85743.67,85443.67
2020,1,GO,GOIANÉSIA,PTC,2162.0,2162.0
2020,1,GO,GOIANÉSIA,PV,6484.0,6484.0
2020,1,GO,GOIANÉSIA,REPUBLICANOS,58500.0,58500.0
2020,1,GO,GOIATUBA,CIDADANIA,300309.7,300309.7
2020,1,GO,GOIATUBA,MDB,30176.9,30176.9
2020,1,GO,GOIATUBA,PATRIOTA,20464.73,20464.73
2020,1,GO,GOIATUBA,PDT,41729.3,41729.3
2020,1,GO,GOIATUBA,PL,10000.0,10000.0
2020,1,GO,GOIATUBA,PODE,7971.599999999999,7971.6
2020,1,GO,GOIATUBA,PP,569895.64,569895.64
2020,1,GO,GOIATUBA,PROS,3236.66,3236.66
2020,1,GO,GOIATUBA,PSB,57145.87,57145.87
2020,1,GO,GOIATUBA,PSD,134350.65,134350.65
2020,1,GO,GOIATUBA,PSDB,58536.0,58536.0
2020,1,GO,GOIATUBA,PT,0.0,0.0
2020,1,GO,GOIATUBA,PTC,15335.5,15335.5
2020,1,GO,GOIATUBA,REPUBLICANOS,44288.21,44288.21
2020,1,GO,GOIÁS,AVANTE,145702.9,145702.9
2020,1,GO,GOIÁS,CIDADANIA,26044.0,26044.0
2020,1,GO,GOIÁS,DEM,23335.85,23335.85
2020,1,GO,GOIÁS,MDB,101769.26,101769.26
2020,1,GO,GOIÁS,PODE,49143.35,49143.35
2020,1,GO,GOIÁS,PP,20399.62,20399.62
2020,1,GO,GOIÁS,PSB,7606.95,7606.95
2020,1,GO,GOIÁS,PSC,153670.0,153670.0
2020,1,GO,GOIÁS,PSD,17510.0,17510.0
2020,1,GO,GOIÁS,PSL,66839.6,66839.6
2020,1,GO,GOIÁS,PT,218372.53,218372.5
2020,1,GO,GOIÁS,SOLIDARIEDADE,11210.85,11210.85
2020,1,GO,GOIÂNIA,AVANTE,448759.41,448759.41
2020,1,GO,GOIÂNIA,CIDADANIA,623446.11,623175.24
2020,1,GO,GOIÂNIA,DC,282430.81,281930.81
2020,1,GO,GOIÂNIA,DEM,981599.33,981599.33
2020,1,GO,GOIÂNIA,MDB,1420301.2,1420301.2
2020,1,GO,GOIÂNIA,NOVO,161173.18,159599.31
2020,1,GO,GOIÂNIA,PATRIOTA,957205.97,957205.97
2020,1,GO,GOIÂNIA,PC do B,365499.55,365499.55
2020,1,GO,GOIÂNIA,PCB,79322.8,79322.8
2020,1,GO,GOIÂNIA,PCO,0.0,0.0
2020,1,GO,GOIÂNIA,PDT,81462.57,81462.57
2020,1,GO,GOIÂNIA,PL,444237.09,367260.09
2020,1,GO,GOIÂNIA,PMB,339917.96,339757.96
2020,1,GO,GOIÂNIA,PMN,330645.0,330645.0
2020,1,GO,GOIÂNIA,PODE,262219.28,262219.28
2020,1,GO,GOIÂNIA,PP,348285.72,348285.72
2020,1,GO,GOIÂNIA,PROS,974984.66,974983.62
2020,1,GO,GOIÂNIA,PRTB,616794.37,616780.02
